_id,active,name,description,type,volume,volume._id,volume.volume,volume.unit,amount,dimensions,weight_in_kg,is_sample_data
6137250afefb47000dde35f4,FALSE,7m³,,,,6188d695f239a8000d1266b2,,cbm,0,,,FALSE
61372c4dfefb47000ddefb54,TRUE,10er ,,,,,,,0,,,FALSE
61372e42fefb47000ddf2640,FALSE,"Beispielcontainer ASK offen (5,5 Normal)",Normal,,,,,,0,,,TRUE
61372e42fefb47000ddf2641,FALSE,Beispielcontainer ASK mit Deckel (3),,,,,,,0,,,TRUE
6137306ffefb47000ddf5cc8,TRUE,ASK offen 6,,,,,,,0,,,FALSE
61373a5cfefb47000de03d47,TRUE,7er ,,,,,,,0,,,FALSE
61374127fefb47000de0e538,TRUE,4m³ mit Klappe,,,,641d9a4c6ed4bc9ff6f49678,,cbm,0,,,FALSE
613741b9fefb47000de0f175,FALSE,4,,,,641d9a3746aca4b04b2fb72b,,cbm,0,,,FALSE
613745dcfefb47000de1544c,FALSE,10 cbm,,,,613c6c51023b7a000d9e560e,,cbm,0,,,FALSE
61374fb4fefb47000de22d18,TRUE,ASK offen 7,,,,,,,0,,,FALSE
613758defefb47000de2e8fb,FALSE,2x 22m³,,,,641d9a026ed4bc75e5f48c0f,,cbm,0,,,FALSE
61375adcfefb47000de30f07,TRUE,Scholz Absetzcontainer 7 m³,,,,,,,0,,,FALSE
61375d73fefb47000de34676,FALSE,20 Presse Fremdmulde,,,,622210fe62261bfd01a52705,,cbm,0,,,FALSE
61375e36fefb47000de35597,FALSE,40m³ ,,,,613c6c6e023b7a000d9e569a,,cbm,0,,,FALSE
61376a68fefb47000de44932,FALSE,5m³,,,,63e4bed54d44a142b71a3f3c,,,5,,,FALSE
61376fb4fefb47000de4a8c6,FALSE,10m³,,,,63e4bed04d44a1595b1a3ef9,,,0,,,FALSE
61376feafefb47000de4abfa,FALSE,Presse ,,,,63e4beefaaa67c1cfc4f7f9b,,,0,,,FALSE
61377498fefb47000de50509,FALSE,3m³,,,,63e4bedaf23eace6bdf778dd,,,0,,,FALSE
6137761dfefb47000de51c52,FALSE,25m³,,,,63e4bf14a7c3514f67c66203,,,0,,,FALSE
6137886afefb47000de60daa,TRUE,"5,5 cbm  x 2",,,,,,,0,,,FALSE
61384ddbf4acb6000d164c49,FALSE,7cbm Deckelcontainer,,,,6188d68df239a8000d12660d,,cbm,0,,,FALSE
61385541f4acb6000d16e512,TRUE,ASK offen 10,,,,,,,0,,,FALSE
61385650f4acb6000d16fe46,TRUE,ASK 5 Klappe,,,,,,,0,,,FALSE
61385c97f4acb6000d177fda,FALSE,40cbm,,,,613c6c6a023b7a000d9e5689,,cbm,0,,,FALSE
61385cb8f4acb6000d178323,FALSE,"40cbm,",,,,613c6c64023b7a000d9e5666,,cbm,0,,,FALSE
6138692df4acb6000d188ccb,TRUE,Kundeneigener Absetzcontainer,,,,,,,0,,,FALSE
61387e40f4acb6000d1a7127,TRUE,ASK 7 Deckel,,,,,,,0,,,FALSE
6138a657f4acb6000d1d8d54,FALSE,Silo Nr. 13206,,,,633dd0355a4f2a694f1118b9,,cbm,0,,,FALSE
6138aab5f4acb6000d1de936,FALSE,30m³ ,,,,63e4bf18aaa67cfdea4f8180,,,0,,,FALSE
6138ba41f4acb6000d1f38f9,FALSE,2x22m³ / 10m³,,,,641d9a196ed4bc42d8f4929e,,cbm,0,,,FALSE
61398ec26a36c5000d444855,FALSE,Scholz Absetzer 10 m³ Deckel stellen,,,,617118136aed1c000d93d1bb,,cbm,0,,,FALSE
613998fb6a36c5000d44aa1f,FALSE,20³ Presse,,,,6188d862f239a8000d129d51,,cbm,0,,,FALSE
613999906a36c5000d44b7d7,FALSE,5m³,,,,613c6c83023b7a000d9e5700,,cbm,0,,,FALSE
6139b19d6a36c5000d467ed3,FALSE,7m³ ,,,,63e4bf1df23eacb072f77d51,,cbm,0,,,FALSE
6139b4ec6a36c5000d46cd4a,FALSE,10m³ mit Deckel,,,,63e4bf224d44a133231a446d,10,cbm,3,,,FALSE
6139b5456a36c5000d46d5c5,FALSE,Presse 10m³,,,,63e4bf30f23eac0c23f78065,,cbm,0,,,FALSE
6139b8fa6a36c5000d472717,FALSE,Absetzcontainer 3 m³ Veolia Container,,,,643906d04b5c82cc64b99397,,cbm,0,,,FALSE
6139cedd6a36c5000d492982,FALSE,10m³,,,,613c6c47023b7a000d9e55bf,,cbm,0,,,FALSE
6139cf546a36c5000d4934cc,FALSE,36m³,,,,6188d87ef239a8000d129f92,,cbm,0,,,FALSE
6139ebb36a36c5000d4b6720,FALSE,5m³ deckel,,,,63e4bf34a7c3518118c6659e,,cbm,0,,,FALSE
6139ecad6a36c5000d4b7daf,TRUE,Scholz Absetzcontainer 7-10 m³,,,,6139ecad6a36c5000d4b7db0,,cbm,0,,,FALSE
613a04706a36c5000d4d51ec,FALSE,5,,,,613c6c60023b7a000d9e564c,,cbm,0,,,FALSE
613afba4023b7a000d906b26,FALSE,22m³ / 3m³ von Burmeister,,,,616e796b23ac74000d1c33ab,,cbm,0,,,FALSE
613afcc3023b7a000d907ff0,TRUE,2x36,,,,613afcc3023b7a000d907ff1,,cbm,0,,,FALSE
613b1b08023b7a000d931138,FALSE,5m³ oder 7m³,,,,613c6c86023b7a000d9e5714,,cbm,0,,,FALSE
613b22b4023b7a000d93b554,FALSE,eigener Container,,,,6188d9ecf239a8000d12bdbd,,cbm,0,,,FALSE
613b5e74023b7a000d984306,TRUE,"3,o cbm",,,,613b5e74023b7a000d984307,,cbm,0,,,FALSE
613b5e75023b7a000d984331,TRUE,"3,o cbm",,,,613b5e75023b7a000d984332,,cbm,0,,,FALSE
613b83f8023b7a000d9a5dc1,TRUE,Umleerbehälter,,,,613b83f8023b7a000d9a5dc2,1.1,cbm,0,,,
613cb125023b7a000d9ee52b,TRUE,7,,,,613cb125023b7a000d9ee52c,,cbm,0,,,FALSE
613ee7c029df40000d646778,FALSE,15 cbm Türencontainer,,,,6188d837f239a8000d1299f4,,cbm,0,,,FALSE
613ee8f929df40000d6477d9,FALSE,10,,,,6188d7f7f239a8000d1294b1,,cbm,0,,,FALSE
613eea1b29df40000d648c2f,TRUE,C21Rollplane,,,,6142df70592af6000d03011c,,cbm,1,,,FALSE
613eeeab29df40000d64f137,TRUE,5 m³ DC,,,,61a88baa2d3ab1000d0d6a95,,cbm,0,,,FALSE
613efe9929df40000d663ac1,FALSE,5cbm,,,,6188d96df239a8000d12b2fe,,cbm,0,,,FALSE
613eff4229df40000d6645f1,FALSE,10 cbm,,,,6188d7fbf239a8000d129507,,cbm,0,,,FALSE
613f32a329df40000d69e64a,FALSE,7 cbm,,,,6188d6b8f239a8000d126a47,,cbm,0,,,FALSE
61403f102bc6ba000ded3647,FALSE,10cbm,,,,6188d801f239a8000d1295a5,,cbm,0,,,FALSE
61404dc22bc6ba000dee6bc6,TRUE,C21 spezial,,,,6142df69592af6000d03006f,,cbm,1,,,FALSE
614054212bc6ba000def0112,TRUE,20 m³,,,,614054212bc6ba000def0113,,cbm,0,,,FALSE
614056062bc6ba000def2a92,FALSE,12m³/22m³/36m³,,,,641d99ae1fa6c7c4932c44fe,,cbm,0,,,FALSE
6140560d2bc6ba000def2b97,FALSE,12m³/22m³/36m³,,,,616e795b23ac74000d1c3291,,cbm,0,,,FALSE
614058e72bc6ba000def6dc9,FALSE,5 cbm,,,,6188d962f239a8000d12b1f7,,cbm,0,,,FALSE
61405b562bc6ba000defa13c,FALSE,44m³,,,,641d9a5c46aca43d4c2fb87f,,cbm,0,,,FALSE
614071a12bc6ba000df1a25c,FALSE,7 mit Klappe,,,,641d9abd6ed4bc17e6f49f19,,cbm,0,,,FALSE
6141add62bc6ba000dfc69db,FALSE,7cbm,,,,6188d691f239a8000d126661,,cbm,0,,,FALSE
6141b7fb2bc6ba000dfd6312,FALSE,7 cbm Pridge mit Klappe,,,,6188d9c6f239a8000d12ba30,,cbm,0,,,FALSE
6141d8cd2bc6ba000dfffc83,TRUE,12 cbm Deckel,,,,6141d8cd2bc6ba000dfffc84,,cbm,0,,,FALSE
6141d9102bc6ba000d000523,TRUE,5 cbm Absetzer mit Deckel,,,,6363d9307ce3f0d7ddb9248d,,cbm,0,,,FALSE
6141f6212bc6ba000d024aaa,FALSE,Scholz Absetzer 10 m³ Deckel leeren,,,,617118106aed1c000d93d184,,cbm,0,,,FALSE
6143050d592af6000d05f24e,FALSE,7m³ mit Klappe,,,,641d9b341fa6c766512c57dc,,cbm,0,,,FALSE
61430905592af6000d0658e9,FALSE,7cbm Deckel,,,,6188d677f239a8000d1264ae,,cbm,0,,,FALSE
61430d5e592af6000d06bed8,TRUE,Kundeneigener Abrollcontainer,,,,61430d5e592af6000d06bed9,,cbm,0,,,FALSE
61433a51592af6000d09e516,FALSE,5m³,,,,6188d9b1f239a8000d12b8a3,,cbm,0,,,FALSE
614340f3592af6000d0a7439,FALSE,Kundeneigener Absetzcontainer 7-10 m Deckel,,,,643909074b5c8268ecb9dc6a,,cbm,0,,,FALSE
61434102592af6000d0a7565,FALSE,Kundeneigener Absetzcontainer 7-10 m³ offen,,,,6439090a4f7ccf7c897070b3,,cbm,0,,,FALSE
61436799592af6000d0c5f65,FALSE,5 offen,,,,614d9038a3625d000def103e,,cbm,0,,,FALSE
614375d4592af6000d0ccc05,TRUE,10cbm Deckel,,,,614375d4592af6000d0ccc06,,cbm,0,,,FALSE
6144510aceb247000d65f564,FALSE,15 cbm Container,,,,6188d833f239a8000d1299a2,,cbm,0,,,FALSE
61445681ceb247000d665ea6,TRUE,Transportmulde,,,,61445681ceb247000d665ea7,,cbm,0,,,
61446c59e6773e000df2199e,FALSE,Scholz Absetzer 7-10 m³ Deckel leeren,,,,617118176aed1c000d93d21f,,cbm,0,,,FALSE
61447b47e6773e000df2cbf5,FALSE,15 Türencontainer,,,,6188d83cf239a8000d129a6e,,cbm,0,,,FALSE
6144c9a1e6773e000df5ca82,TRUE,10 cbm offen,,,,6144caa4e6773e000df5ce3e,,cbm,0,,,
6144c9aee6773e000df5cabe,TRUE,7 cbm offen,,,,6144c9aee6773e000df5cabf,,cbm,0,,,
6144c9dae6773e000df5cb9c,TRUE,7 cbm Deckel,,,,6144c9dae6773e000df5cb9d,,cbm,0,,,
6144ca1ee6773e000df5cc73,TRUE,5 cbm offen,,,,6144ca1ee6773e000df5cc74,,cbm,0,,,
6144ca31e6773e000df5ccb4,TRUE,5 cbm mit klappe,,,,6144ca31e6773e000df5ccb5,,cbm,0,,,
6144ca3ae6773e000df5ccd4,TRUE,"3,5 cbm offen",,,,6144ca5de6773e000df5cd4d,,cbm,0,,,
6144ca56e6773e000df5cd24,TRUE,"3,5 cbm Deckel",,,,6144ca56e6773e000df5cd25,,cbm,0,,,
6144ca6ae6773e000df5cd76,TRUE,"2,5 cbm offen",,,,6144ca6ae6773e000df5cd77,,cbm,0,,,
6144ca7fe6773e000df5cdba,TRUE,"2,5 cbm Deckel",,,,6144ca7fe6773e000df5cdbb,,cbm,0,,,
6144ca8be6773e000df5cde3,TRUE,"1,5 cbm offen",,,,6144ca8be6773e000df5cde4,,cbm,0,,,
6144ca9ce6773e000df5ce18,TRUE,"1,5 cbm Deckel",,,,6144ca9ce6773e000df5ce19,,cbm,0,,,
61481dde72418a000d45f55c,TRUE,"Bitte beachten, Beton wurde hier dazu geladen.",,,,61481dde72418a000d45f55d,,cbm,0,,,FALSE
61482ad572418a000d47180f,TRUE,4m³,,,,61482ad572418a000d471810,,cbm,0,,,FALSE
61482f9872418a000d4784ac,FALSE,7 cbm mit Klappe,,,,6188d6bcf239a8000d126ad3,,cbm,0,,,FALSE
614846db72418a000d4a5fa8,FALSE,5,,,,6188d95df239a8000d12b163,,cbm,0,,,FALSE
614857f272418a000d4c3c8d,FALSE,7 m³ ,,,,617117396aed1c000d93bdb4,,cbm,0,,,FALSE
61487dfe72418a000d4f4a5c,FALSE,15cbm Türencontainer,,,,6188d846f239a8000d129b2a,,cbm,0,,,FALSE
61487fa472418a000d4f6c53,FALSE,7,,,,6188d6b4f239a8000d1269e5,,cbm,0,,,FALSE
6148935872418a000d512b15,FALSE,"7,0m³ asymetrisch",,,,61cc5705f4bbf7000d161dbe,7,cbm,2,,,
6148937172418a000d512d05,FALSE,10 m³ asymetrisch,,,,61cc570af4bbf7000d161dd8,10,cbm,1,,,
61496ac1a3625d000db1536c,FALSE,10cbm Deckel,,,,6188d805f239a8000d1295e6,,cbm,0,,,FALSE
61497f14a3625d000db2e1bb,FALSE,Absetzcontainer 7-10 m³ Deckel,,,,617117b46aed1c000d93c92b,,cbm,0,,,FALSE
6149c226a3625d000dba216d,FALSE,22,,,,641d99d86ed4bcac92f487c5,,cbm,0,,,FALSE
614acae6a3625d000dc6adad,FALSE,40cbm,,,,6188d933f239a8000d12adaf,,cbm,0,,,FALSE
614b3d3ea3625d000dd0736c,FALSE,40m³,,,,6188d957f239a8000d12b0df,,cbm,0,,,FALSE
614c461fa3625d000dd925c1,FALSE,15cbm,,,,6188d84af239a8000d129b78,,cbm,0,,,FALSE
614c585ea3625d000dda93cb,FALSE,Pflastersplitt,,,,617117dc6aed1c000d93ccc7,,cbm,0,,,FALSE
614c5862a3625d000dda940b,FALSE,Pflastersplitt,,,,617117df6aed1c000d93cd01,,cbm,0,,,FALSE
614c5863f5b647000d20e76b,FALSE,Pflastersplitt,,,,617117e36aed1c000d93cd45,,cbm,0,,,FALSE
614c9822a3625d000ddee38c,TRUE,ASK offen 5,,,,6152d509fa2c3b000db650f4,,cbm,0,,,FALSE
614d7116a3625d000deb1b86,TRUE,ASK 7 Klappe,,,,614d7116a3625d000deb1b87,,cbm,0,,,FALSE
614da9c9a3625d000df166a7,FALSE,10 m³ ,,,,617117326aed1c000d93bd38,,cbm,0,,,FALSE
614dcc23a3625d000df3c2c5,FALSE,Absetz,,,,617117556aed1c000d93c099,,cbm,0,,,FALSE
614e128979d549000d3da1a1,FALSE,5m³,,,,6188d9abf239a8000d12b846,,cbm,0,,,FALSE
614f1ac579d549000d3fa791,TRUE,"3,5 t Bagger   Stand  6119",,,,614f1ac579d549000d3fa792,,cbm,0,,,FALSE
6151894e10dad1000d68485b,FALSE,Alten 30m³,,,,641d9b52123745956a88079e,,cbm,0,,,FALSE
6151895410dad1000d684953,FALSE,Alten 30m³,,,,641d9b5612374512ad8807dd,,cbm,0,,,FALSE
6151905810dad1000d6905e4,FALSE,12,,,,6188d816f239a8000d12975c,,cbm,0,,,FALSE
61519dde10dad1000d6a5027,TRUE,Big-Bags,,,,61519dde10dad1000d6a5028,,cbm,0,,,FALSE
61545cfb4a0dc5000dfdce43,FALSE,16cbm Abroller,,,,6188d853f239a8000d129c1d,,cbm,0,,,FALSE
615489e94a0dc5000d0026d1,TRUE,ASK offen 3,,,,615489e94a0dc5000d0026d2,,cbm,0,,,FALSE
61557e2720e5b6000dee5282,FALSE,10m³,,,,6188d80ef239a8000d1296ba,,cbm,0,,,FALSE
6155a4215cce58000d2a02ba,TRUE,ASK offen 7 flach,,,,6155a4215cce58000d2a02bb,,cbm,0,,,FALSE
6156c69c4400c0000d1f20b3,FALSE,28m³ ABR,,,,6188d86df239a8000d129e46,,cbm,0,,,FALSE
6156d1c34400c0000d2025ce,FALSE,sSilojet unbekannt,,,,633dd03d5a4f2a10b9111905,,cbm,0,,,FALSE
6156d1ec4400c0000d202a4e,FALSE,Silojet Nr. unbekannt,,,,634704d096bfaa579c16a0e6,,cbm,0,,,FALSE
6156d3c64400c0000d204fea,FALSE,15,,,,6188d82bf239a8000d12990d,,cbm,0,,,FALSE
615802d9640fb2000d1d8166,FALSE,Presse,,,,6188d9fcf239a8000d12befb,,cbm,0,,,FALSE
6158bb3a7a5c5b000d640b30,FALSE,"Beispielcontainer ASK offen (5,5 Normal)",Normal,,,6158bb3a7a5c5b000d640b31,5.5,cbm,1,,,TRUE
6158bb3a7a5c5b000d640b32,FALSE,Beispielcontainer ASK mit Deckel (3),,,,6158bb3a7a5c5b000d640b33,3,cbm,1,,,TRUE
615ab8da514ef5000d7bb760,TRUE,"Beispielcontainer ASK offen (5,5 Normal)",Normal,,,615ab8da514ef5000d7bb761,5.5,cbm,1,,,TRUE
615ab8da514ef5000d7bb762,TRUE,Beispielcontainer ASK mit Deckel (3),,,,615ab8da514ef5000d7bb763,3,cbm,1,,,TRUE
615acbab514ef5000d7d8b4f,TRUE,ASK 5 Deckel,,,,615acbab514ef5000d7d8b50,,cbm,0,,,FALSE
615ad4fe514ef5000d7e5317,FALSE,Absetzcontainer 7 m³ ,,,,62ba906c18c183b12ba9ba77,,cbm,0,,,FALSE
615af06e514ef5000d80a343,TRUE,Presse,,,,615af06e514ef5000d80a344,,cbm,0,,,FALSE
615afe61514ef5000d81e0ac,FALSE,Absetzcontainer 7 m³ umsetzen,,,,617117ac6aed1c000d93c838,,cbm,0,,,FALSE
615afe61514ef5000d81e0b4,FALSE,Absetzcontainer 7 m³ umsetzen,,,,6439076bcaba8a1a493aaac5,,cbm,0,,,FALSE
615aff29514ef5000d81f176,TRUE,10 cbm Mulde,,,,63fca4c1570b6265d1ae5947,10,cbm,1,,,FALSE
615b0766bce064000d0421e6,TRUE,7 cbm Mulde ,mit Klappe,,,63ff69731c57c192d8fb6d4a,7,cbm,1,,,
615b0d09bce064000d0476b2,FALSE,"Beispielcontainer ASK offen (5,5 Normal)",Normal,,,615b0d09bce064000d0476b3,5.5,cbm,1,,,TRUE
615b0d09bce064000d0476b4,FALSE,Beispielcontainer ASK mit Deckel (3),,,,615b0d09bce064000d0476b5,3,cbm,1,,,TRUE
615b5e5eba2ad6000d0256e1,FALSE,"Beispielcontainer ASK offen (5,5 Normal)",Normal,,,615b5e5eba2ad6000d0256e2,5.5,cbm,1,,,TRUE
615b5e5eba2ad6000d0256e3,FALSE,Beispielcontainer ASK mit Deckel (3),,,,615b5e5eba2ad6000d0256e4,3,cbm,1,,,TRUE
615bdd2807458c000d6d3c5a,FALSE,7m³ Pridge,,,,6188d69cf239a8000d126733,,cbm,0,,,FALSE
615bdf3207458c000d6d645f,FALSE,36cbm,,,,6188d87af239a8000d129f5a,,cbm,0,,,FALSE
615bf13b07458c000d6ed5ce,FALSE,13cbm,,,,6188d822f239a8000d12985c,,cbm,0,,,FALSE
615c049607458c000d708195,FALSE,Absetzcontainer  2 m³ ,,,,62160fac5b16b506b8ba26b7,,cbm,0,,,FALSE
615c049807458c000d7081e7,FALSE,Absetzcontainer  2 m³ ,,,,630c9c914b0eec1914eba53c,,cbm,0,,,FALSE
615c087a07458c000d70d871,FALSE,Absetzcontainer  11 m³ ,,,,6171175d6aed1c000d93c13d,,cbm,0,,,FALSE
615c393af06523000d30d873,TRUE,5 m³ Deckel,,,,61a88bb02d3ab1000d0d6b0a,,cbm,0,,,FALSE
615c4859f06523000d31e082,FALSE,Absetzconatiner,,,,617117596aed1c000d93c0f6,,cbm,0,,,FALSE
615d4ca7f06523000d3add57,TRUE,8er,,,,615d4ca7f06523000d3add58,,cbm,0,,,FALSE
615d5011f06523000d3b401e,FALSE,5,,,,641d9a6146aca4216f2fb8ad,,cbm,0,,,FALSE
615dae269c568d000d2c1665,FALSE,5m³ mit Klappe 7m³ mit Klappe,,,,6188d9c0f239a8000d12b9c4,,cbm,0,,,FALSE
615e88acb01e9c000d00890f,FALSE,Absetzcontainer  7 m³ umsetzen,,,,643906d7cfc3cd27911623f6,,cbm,0,,,FALSE
615e8a03db5639000d62a38f,FALSE,16m³ Pendelklappe,,,,6188d9dcf239a8000d12bc2d,,cbm,0,,,FALSE
615e8f36b01e9c000d011a23,TRUE,6er Kl.,,,,615e8f36b01e9c000d011a24,,cbm,0,,,FALSE
615e90405db2c1000dd6d5f0,TRUE,6er,,,,615e90405db2c1000dd6d5f1,,cbm,0,,,FALSE
615eb42b5db2c1000dd81bc2,FALSE,12-22m³,,,,641d999846aca42df42fae7b,,cbm,0,,,FALSE
615ec2ef2d5f3e000d72a64c,TRUE,12 cbm Absetzer Deckel,,,,615ec2ef2d5f3e000d72a64d,,cbm,0,,,FALSE
615fd3befd8c2a000dc1f8ce,FALSE,"5,0",,,,63d7c65334e95980263c1d61,,cbm,0,,,FALSE
615ffa83fd8c2a000dc51c9a,FALSE,13cbm Abroller,,,,6188d826f239a8000d1298b1,,cbm,0,,,FALSE
61600af5fd8c2a000dc6a520,FALSE,5m³,,,,641d9a7e6ed4bc5163f49912,,cbm,0,,,FALSE
61602c8cfd8c2a000dc8f908,TRUE,Silo 13211,,,,6347051196bfaa7bd916a1d0,,cbm,1,,,
61602ca6fd8c2a000dc8fbef,TRUE,Silo 13212,,,,634705150b11b3acac306b62,,cbm,1,,,
61603441fd8c2a000dc9731d,FALSE,44,,,,641d9a516ed4bcccbdf496df,,cbm,0,,,FALSE
61603ac9fd8c2a000dc9e3ff,FALSE,9m³ ABR Fremdmulde,,,,620fb467c0a4a8a47041a583,,cbm,0,,,FALSE
61604bc40b39e3000db5d246,FALSE,Kran,,,,641d9ba71fa6c7b82d2c60d8,,cbm,0,,,FALSE
61604c16fd8c2a000dcad721,FALSE,72,,,,641d9ad96ed4bc2710f4a1db,,cbm,0,,,FALSE
61612a6efd8c2a000dcf464d,FALSE,5 Klappe,,,,6188d966f239a8000d12b26b,,cbm,0,,,FALSE
61618ad0fd8c2a000dd226dc,TRUE,"Beispielcontainer ASK offen (5,5 Normal)",Normal,,,61618ad0fd8c2a000dd226dd,5.5,cbm,1,,,TRUE
61618ad0fd8c2a000dd226de,TRUE,Beispielcontainer ASK mit Deckel (3),,,,61618ad0fd8c2a000dd226df,3,cbm,1,,,TRUE
61618bc7fd8c2a000dd22939,TRUE,Mini Container,,,,61618bc7fd8c2a000dd2293a,1.3,cbm,18,,,
6163cd4fc8e67d000d9ff8ad,FALSE,Absetzcontainer Rechengut ,,,,617117c26aed1c000d93ca34,,cbm,0,,,FALSE
6163cd50c8e67d000d9ff8b8,TRUE,Absetzcontainer Rechengut ,,,,6163cd50c8e67d000d9ff8b9,,cbm,0,,,FALSE
6163d319c8e67d000da07b48,FALSE,5cbm Deckel,,,,6188d976f239a8000d12b3a1,,cbm,0,,,FALSE
61640ce5c8e67d000da56c09,FALSE,asbetzc,,,,617117c86aed1c000d93cb48,,cbm,0,,,FALSE
616410d3c8e67d000da5bfef,TRUE,22m³ mit Plane,,,,616410d3c8e67d000da5bff0,,cbm,0,,,FALSE
61641c72c8e67d000da6fc07,TRUE,"Beispielcontainer ASK offen (5,5 Normal)",Normal,,,61641c72c8e67d000da6fc08,5.5,cbm,1,,,TRUE
61641c72c8e67d000da6fc09,TRUE,Beispielcontainer ASK mit Deckel (3),,,,61641c72c8e67d000da6fc0a,3,cbm,1,,,TRUE
6164324adc2663000db2d085,FALSE,sonstiges,,,,634704cd0b11b31a35306b36,,cbm,0,,,FALSE
61653ecad010b0000d06c5ae,FALSE,Hage Container,,,,641d9b9712374506ea880d50,,cbm,0,,,FALSE
61657c3fd010b0000d0bdc6a,FALSE,Absetzcontainer 3 m³ Deckel Veolia,,,,643907664b5c827bafb9adac,,cbm,0,,,FALSE
6165c177f6ce6d000de84f88,FALSE,Absetzcontainer 2m³,,,,617117836aed1c000d93c505,,cbm,0,,,FALSE
6166708d133fa7000d56761a,FALSE,Absetzcontainer 7m³ ,,,,617117ba6aed1c000d93c9ac,,cbm,0,,,FALSE
61667c79e30630000d32286d,TRUE,ASK 3 Deckel,,,,61667c79e30630000d32286e,,cbm,0,,,FALSE
6166a318ea687f000d70bf1b,TRUE,Container Kundeneigentum 7-D,,,,6166a318ea687f000d70bf1c,,cbm,0,,,FALSE
6166a8d4e30630000d341d16,TRUE,Fremdcontainer,,,,6166a8d4e30630000d341d17,,cbm,0,,,FALSE
6166b94eea687f000d71e585,TRUE,7 cbm Mulde m. Deckel,,,,63fca4dd19890aea5740119c,7,,1,,,FALSE
6166bdc0ea687f000d723738,FALSE,ASK 10,,,,6180db25a282de000d00d89b,,cbm,0,,,FALSE
6167d136e90612000d45035d,FALSE,ohne,,,,641d9bbd123745b0d4880f5b,,cbm,0,,,FALSE
6167e610e90612000d46b368,FALSE,12cbm Türencontainer,,,,6188d81cf239a8000d1297d4,,cbm,0,,,FALSE
6167f33be90612000d47f822,FALSE,SM,,,,641d9bcb123745242b880fe0,,cbm,0,,,FALSE
61681065e90612000d4a8e6b,TRUE,ASK 10 Deckel,,,,61681065e90612000d4a8e6c,,cbm,0,,,FALSE
61689284a07090000d1f452a,TRUE,21,,,,61689284a07090000d1f452b,,cbm,0,,,FALSE
616951caa07090000d26af7e,FALSE,40m³ ABR,,,,6188d93df239a8000d12ae76,,cbm,0,,,FALSE
61696564a07090000d281a54,TRUE,ohne,,,,61696564a07090000d281a55,,cbm,0,,,FALSE
616aa476a07090000d2f3132,FALSE,16m³ ABR,,,,6188d9d8f239a8000d12bbdf,,cbm,0,,,FALSE
616acd4aa07090000d2faa7a,FALSE,"Beispielcontainer ASK offen (5,5 Normal)",Normal,,,616acd4aa07090000d2faa7b,5.5,cbm,1,,,TRUE
616acd4aa07090000d2faa7c,FALSE,Beispielcontainer ASK mit Deckel (3),,,,616acd4aa07090000d2faa7d,3,cbm,1,,,TRUE
616c5f9ea07090000d34829e,FALSE,Abset,,,,617117516aed1c000d93c03e,,cbm,0,,,FALSE
616d253ecf9e8b000dede009,FALSE,Absetzcontainer 7 m³,,,,6171179b6aed1c000d93c6e5,,cbm,0,,,FALSE
616d428fcf9e8b000df04eaf,FALSE,40,,,,6188d930f239a8000d12ad50,,cbm,0,,,FALSE
616d66b3cf9e8b000df3681a,FALSE,3cbm,,,,6188d881f239a8000d129fca,,cbm,0,,,FALSE
616d8246a4cf3c000d55c5e9,FALSE,5m³ Deckelmulde,,,,6188d9baf239a8000d12b93f,,cbm,0,,,FALSE
616dbfeba4cf3c000d56c1f6,TRUE,8ccm,8ccm With Back Door,,,616dbfeba4cf3c000d56c1f7,120,cbm,1,,,
616dc001a4cf3c000d56c237,TRUE,L-Pallte mini contaiiner,L-Pallte mini contaiiner,,,616dc001a4cf3c000d56c238,3,cbm,1,,,
616e766223ac74000d1bf354,TRUE,5m³ mit Klappe,,,,616e766223ac74000d1bf355,,cbm,0,,,FALSE
616e778323ac74000d1c106e,TRUE,Absetzcontainer 15 cbm offen,,,,616e778323ac74000d1c106f,,cbm,0,,,FALSE
616e8ce423ac74000d1e098f,TRUE,7,,,,616e8ce423ac74000d1e0990,,cbm,0,,,FALSE
616e9e4a23ac74000d1fcd04,FALSE,Absetzcontainer  7 m³  wechsel,,,,617117646aed1c000d93c21d,,cbm,0,,,FALSE
616ec09623ac74000d233d88,FALSE,Absetzcontainer  2 m³ Veolia !!!,,,,643906d9cfc3cd506d162400,,cbm,0,,,FALSE
616ed68123ac74000d24c9cf,FALSE,36m³ ABR,,,,6188d887f239a8000d12a040,,cbm,0,,,FALSE
616faef76aed1c000d833d01,FALSE,20cbm Presse,,,,6188d865f239a8000d129d93,,cbm,0,,,FALSE
616fd9306aed1c000d86ca35,FALSE,Trommelsiebmaschine,,,,641d9be2123745bb71881106,,cbm,0,,,FALSE
616ffb326aed1c000d8a3acd,FALSE,7m³ Deckel,,,,641d9b1c1237451fbf88049e,,cbm,0,,,FALSE
617047f96aed1c000d8f3761,FALSE,"Beispielcontainer ASK offen (5,5 Normal)",Normal,,,617047f96aed1c000d8f3762,5.5,cbm,1,,,TRUE
617047f96aed1c000d8f3763,FALSE,Beispielcontainer ASK mit Deckel (3),,,,617047f96aed1c000d8f3764,3,cbm,1,,,TRUE
6171237a6aed1c000d94ec50,TRUE,Absetzcontainer 7 m³ Container umsetzen ,,,,6171237a6aed1c000d94ec51,,cbm,0,,,FALSE
